company_name;Ticker;sector;Executive Name;Title;job_function;Age;Year Born;survey_year;country_code;annual_base_salary;target_total_cash;target_total_direct_compensation;market_cap;ebitda;totalDebt;quickRatio;currentRatio;total_revenue;debtToEquity;revenuePerShare;returnOnAssets;returnOnEquity;gross_profits;free_cash_flow;operating_cash_flow;earningsGrowth;revenueGrowth;grossMargins;ebitdaMargins;operating_margins;profitMargins;financialCurrency
The Southern Company;SO;Utilities;Mr. Christopher C. Womack;CEO, President & Chairman;CEO;66;1958;2024;US;1.500.000;3.450.000;14.475.000;97102766080;13374999552;70119997440;0,48;0,86;27853000704;188378;25379;0,03;0,12;13838999552;407249984;9726999552;0,18;0,17;0,5;0,48;0,28;0,17;USD
The Southern Company;SO;Utilities;Mr. Daniel S. Tucker;Executive VP & CFO;OBM;54;1970;2024;US;838.208;1.508.774;3.813.846;97102766080;13374999552;70119997440;0,48;0,86;27853000704;188378;25379;0,03;0,12;13838999552;407249984;9726999552;0,18;0,17;0,5;0,48;0,28;0,17;USD
The Southern Company;SO;Utilities;Mr. Stanley W. Connally Jr.;Executive VP & COO;OBM;55;1969;2024;US;820.343;1.476.617;3.527.475;97102766080;13374999552;70119997440;0,48;0,86;27853000704;188378;25379;0,03;0,12;13838999552;407249984;9726999552;0,18;0,17;0,5;0,48;0,28;0,17;USD
The Southern Company;SO;Utilities;Ms. Kimberly Scheibe Greene;Chairman, President & CEO of Georgia Power;OBM;58;1966;2024;US;945.005;1.890.010;4.488.774;97102766080;13374999552;70119997440;0,48;0,86;27853000704;188378;25379;0,03;0,12;13838999552;407249984;9726999552;0,18;0,17;0,5;0,48;0,28;0,17;USD
The Southern Company;SO;Utilities;Mr. James Y. Kerr II;CEO, President & Chairman of Southern Company Gas;OBM;60;1964;2024;US;884.000;1.591.200;3.801.200;97102766080;13374999552;70119997440;0,48;0,86;27853000704;188378;25379;0,03;0,12;13838999552;407249984;9726999552;0,18;0,17;0,5;0,48;0,28;0,17;USD
Target Corporation;TGT;Consumer Defensive;Mr. Brian C. Cornell;Chairman of the Board & CEO;CEO;65;1959;2024;US;1.400.000;3.276.000;19.363.492;44218900480;8961000448;19463000064;0,15;0,94;1,06E+11;130213;230879;0,07;0,29;29721999360;2960250112;6541000192;0,12;-0,03;0,28;0,08;0,06;0,04;USD
Target Corporation;TGT;Consumer Defensive;Mr. James  Lee;Executive VP & CFO;OBM;48;1976;2024;US;;;;44218900480;8961000448;19463000064;0,15;0,94;1,06E+11;130213;230879;0,07;0,29;29721999360;2960250112;6541000192;0,12;-0,03;0,28;0,08;0,06;0,04;USD
Target Corporation;TGT;Consumer Defensive;Mr. Michael J. Fiddelke;Executive VP & COO;OBM;47;1977;2024;US;900.000;1.503.000;6.445.063;44218900480;8961000448;19463000064;0,15;0,94;1,06E+11;130213;230879;0,07;0,29;29721999360;2960250112;6541000192;0,12;-0,03;0,28;0,08;0,06;0,04;USD
Target Corporation;TGT;Consumer Defensive;Ms. A. Christina Hennington;Executive VP & Chief Growth & Strategy Officer;OBM;49;1975;2024;US;767.308;1.281.404;4.278.198;44218900480;8961000448;19463000064;0,15;0,94;1,06E+11;130213;230879;0,07;0,29;29721999360;2960250112;6541000192;0,12;-0,03;0,28;0,08;0,06;0,04;USD
Target Corporation;TGT;Consumer Defensive;Mr. Richard H. Gomez;Executive VP & Chief Commercial Officer;OBM;54;1970;2024;US;764.423;1.276.586;3.905.345;44218900480;8961000448;19463000064;0,15;0,94;1,06E+11;130213;230879;0,07;0,29;29721999360;2960250112;6541000192;0,12;-0,03;0,28;0,08;0,06;0,04;USD
Union Pacific Corporation;UNP;Industrials;Mr. Vincenzo James Vena;CEO & Director;CEO;65;1959;2024;US;1.350.000;3.800.000;15.800.196;1,33E+11;12179000320;33904001024;0,55;0,73;24245999616;211385;40,04;0,09;0,42;13509000192;4643250176;9434000384;0;0;0,56;0,5;0,4;0,28;USD
Union Pacific Corporation;UNP;Industrials;Ms. Jennifer L. Hamann;Executive VP & CFO;OBM;56;1968;2024;US;690.000;1.490.000;4.240.249;1,33E+11;12179000320;33904001024;0,55;0,73;24245999616;211385;40,04;0,09;0,42;13509000192;4643250176;9434000384;0;0;0,56;0,5;0,4;0,28;USD
Union Pacific Corporation;UNP;Industrials;Ms. Elizabeth F. Whited;President;OBM;58;1966;2024;US;850.000;1.850.000;5.850.210;1,33E+11;12179000320;33904001024;0,55;0,73;24245999616;211385;40,04;0,09;0,42;13509000192;4643250176;9434000384;0;0;0,56;0,5;0,4;0,28;USD
Union Pacific Corporation;UNP;Industrials;Mr. Eric J. Gehringer;Executive Vice President of Operations - Union Pacific Railroad Company;OBM;45;1979;2024;US;660.000;1.410.000;3.910.171;1,33E+11;12179000320;33904001024;0,55;0,73;24245999616;211385;40,04;0,09;0,42;13509000192;4643250176;9434000384;0;0;0,56;0,5;0,4;0,28;USD
Union Pacific Corporation;UNP;Industrials;Mr. Kenyatta G. Rocker;Executive Vice President of Marketing & Sales;OBM;52;1972;2024;US;555.000;1.305.000;3.305.198;1,33E+11;12179000320;33904001024;0,55;0,73;24245999616;211385;40,04;0,09;0,42;13509000192;4643250176;9434000384;0;0;0,56;0,5;0,4;0,28;USD
United Parcel Service Inc.;UPS;Industrials;Ms. Carol B. Tome;CEO & Director;CEO;67;1957;2024;US;1.509.713;4.529.138;23.777.972;83197902848;11612999680;25593999360;0,97;1091;90909999104;163185;106514;0,07;0,36;19434999808;4268624896;9123999744;0,07;-0,01;0,21;0,13;0,08;0,06;USD
United Parcel Service Inc.;UPS;Industrials;Mr. Brian  Dykes;Chief Financial Officer & Executive Vice President;OBM;45;1979;2024;US;725.000;1.558.750;4.966.250;83197902848;11612999680;25593999360;0,97;1091;90909999104;163185;106514;0,07;0,36;19434999808;4268624896;9123999744;0,07;-0,01;0,21;0,13;0,08;0,06;USD
United Parcel Service Inc.;UPS;Industrials;Mr. Nando  Cesarone;Executive VP & President of U.S. and UPS Airline;OBM;52;1972;2024;US;873.864;1.878.808;6.248.130;83197902848;11612999680;25593999360;0,97;1091;90909999104;163185;106514;0,07;0,36;19434999808;4268624896;9123999744;0,07;-0,01;0,21;0,13;0,08;0,06;USD
United Parcel Service Inc.;UPS;Industrials;Ms. Kathleen M. Gutmann;Executive VP and President of International, Healthcare & Supply Chain Solutions;OBM;55;1969;2024;US;873.864;1.878.808;6.248.130;83197902848;11612999680;25593999360;0,97;1091;90909999104;163185;106514;0,07;0,36;19434999808;4268624896;9123999744;0,07;-0,01;0,21;0,13;0,08;0,06;USD
United Parcel Service Inc.;UPS;Industrials;Mr. Bala  Subramanian;EVP and Chief Digital & Technology Officer;OBM;53;1971;2024;US;796.355;1.712.163;5.693.937;83197902848;11612999680;25593999360;0,97;1091;90909999104;163185;106514;0,07;0,36;19434999808;4268624896;9123999744;0,07;-0,01;0,21;0,13;0,08;0,06;USD
U.S. Bancorp;USB;Financial Services;Mr. Andrew J. Cecere;Executive Chairman;CEO;63;1961;2024;US;1.400.000;6.300.000;17.300.000;69753004032;;80944996352;;;25355999232;;16254;0,01;0,12;25355999232;;8327000064;0,33;0,04;0;0;0,36;0,26;USD
U.S. Bancorp;USB;Financial Services;Mr. John C. Stern;Vice Chair & Chief Financial Officer;OBM;45;1979;2024;US;700.000;2.100.000;4.800.000;69753004032;;80944996352;;;25355999232;;16254;0,01;0,12;25355999232;;8327000064;0,33;0,04;0;0;0,36;0,26;USD
U.S. Bancorp;USB;Financial Services;Ms. Gunjan  Kedia;President, CEO & Director;OBM;53;1971;2024;US;1.000.000;3.500.000;10.000.000;69753004032;;80944996352;;;25355999232;;16254;0,01;0,12;25355999232;;8327000064;0,33;0,04;0;0;0,36;0,26;USD
U.S. Bancorp;USB;Financial Services;Terrance R. Dolan;;OBM;;;2024;US;815.000;2.852.500;7.852.500;69753004032;;80944996352;;;25355999232;;16254;0,01;0,12;25355999232;;8327000064;0,33;0,04;0;0;0,36;0,26;USD
U.S. Bancorp;USB;Financial Services;Mr. Shailesh M. Kotwal;Advisor;OBM;59;1965;2024;US;800.000;2.600.000;7.000.000;69753004032;;80944996352;;;25355999232;;16254;0,01;0,12;25355999232;;8327000064;0,33;0,04;0;0;0,36;0,26;USD
Wells Fargo & Company;WFC;Financial Services;Mr. Charles W. Scharf;President, CEO & Director;CEO;59;1965;2024;US;2.500.000;8.625.000;28.997.110;2,48E+11;;3,29E+11;;;77254000640;;23018;0,01;0,11;77254000640;;4123000064;0,16;-0,04;0;0;0,28;0,26;USD
Wells Fargo & Company;WFC;Financial Services;Mr. Michael P. Santomassimo;Senior EVP & CFO;OBM;49;1975;2024;US;1.750.000;5.125.000;13.044.582;2,48E+11;;3,29E+11;;;77254000640;;23018;0,01;0,11;77254000640;;4123000064;0,16;-0,04;0;0;0,28;0,26;USD
Wells Fargo & Company;WFC;Financial Services;Jonathan G. Weiss;;OBM;;;2024;US;1.750.000;5.575.000;14.883.085;2,48E+11;;3,29E+11;;;77254000640;;23018;0,01;0,11;77254000640;;4123000064;0,16;-0,04;0;0;0,28;0,26;USD
Wells Fargo & Company;WFC;Financial Services;Ms. Bridget E. Engle;Senior EVP & Head of Technology;OBM;60;1964;2024;US;;;;2,48E+11;;3,29E+11;;;77254000640;;23018;0,01;0,11;77254000640;;4123000064;0,16;-0,04;0;0;0,28;0,26;USD
Wells Fargo & Company;WFC;Financial Services;Mr. Scott E. Powell;Senior EVP & COO;OBM;62;1962;2024;US;;;;2,48E+11;;3,29E+11;;;77254000640;;23018;0,01;0,11;77254000640;;4123000064;0,16;-0,04;0;0;0,28;0,26;USD
Advanced Micro Devices Inc.;AMD;Technology;Dr. Lisa T. Su Ph.D.;Chair, President & CEO;CEO;54;1970;2024;US;1.260.000;3.780.000;32.460.000;1,88E+11;5878000128;4730999808;1765;2803;27750000640;8174;17122;0,03;0,04;14867999744;3355624960;3459000064;5252;0,36;0,54;0,21;0,11;0,08;USD
Advanced Micro Devices Inc.;AMD;Technology;Ms. Jean X. Hu Ph.D.;Executive VP, CFO & Treasurer;OBM;61;1963;2024;US;760.000;1.710.000;9.710.000;1,88E+11;5878000128;4730999808;1765;2803;27750000640;8174;17122;0,03;0,04;14867999744;3355624960;3459000064;5252;0,36;0,54;0,21;0,11;0,08;USD
Advanced Micro Devices Inc.;AMD;Technology;Mr. Mark D. Papermaster;CTO and Executive VP of Technology & Engineering;OBM;62;1962;2024;US;840.000;1.890.000;11.890.000;1,88E+11;5878000128;4730999808;1765;2803;27750000640;8174;17122;0,03;0,04;14867999744;3355624960;3459000064;5252;0,36;0,54;0,21;0,11;0,08;USD
Advanced Micro Devices Inc.;AMD;Technology;Mr. Forrest E. Norrod;Executive VP & GM of Data Center Solutions Business Unit;OBM;59;1965;2024;US;750.000;1.687.500;8.687.500;1,88E+11;5878000128;4730999808;1765;2803;27750000640;8174;17122;0,03;0,04;14867999744;3355624960;3459000064;5252;0,36;0,54;0,21;0,11;0,08;USD
Advanced Micro Devices Inc.;AMD;Technology;Ms. Ava M. Hahn J.D.;Senior VP, General Counsel & Corporate Secretary;OBM;51;1973;2024;US;600.000;1.200.000;4.700.000;1,88E+11;5878000128;4730999808;1765;2803;27750000640;8174;17122;0,03;0,04;14867999744;3355624960;3459000064;5252;0,36;0,54;0,21;0,11;0,08;USD
American Tower Corporation;AMT;Real Estate;Mr. Steven O. Vondran J.D.;President, CEO & Director;CEO;53;1971;2024;US;1.000.000;3.000.000;13.000.000;99498041344;6680600064;44383600640;0,49;0,56;10177399808;446681;21,78;0,05;0,28;7587400192;4535612416;5301899776;-0,47;0,02;0,75;0,66;0,47;0,18;USD
American Tower Corporation;AMT;Real Estate;Mr. Rodney M. Smith;Executive VP, CFO & Treasurer;OBM;58;1966;2024;US;660.000;1.485.000;5.985.000;99498041344;6680600064;44383600640;0,49;0,56;10177399808;446681;21,78;0,05;0,28;7587400192;4535612416;5301899776;-0,47;0,02;0,75;0,66;0,47;0,18;USD
American Tower Corporation;AMT;Real Estate;Mr. Olivier  Puech;Executive VP & President of International;OBM;56;1968;2024;US;640.341;1.440.767;6.440.767;99498041344;6680600064;44383600640;0,49;0,56;10177399808;446681;21,78;0,05;0,28;7587400192;4535612416;5301899776;-0,47;0,02;0,75;0,66;0,47;0,18;USD
American Tower Corporation;AMT;Real Estate;Sanjay Goel;;OBM;;;2024;US;600.000;1.350.000;4.850.000;99498041344;6680600064;44383600640;0,49;0,56;10177399808;446681;21,78;0,05;0,28;7587400192;4535612416;5301899776;-0,47;0,02;0,75;0,66;0,47;0,18;USD
American Tower Corporation;AMT;Real Estate;Ms. Ruth T. Dowling;Executive VP, Chief Administrative Officer, General Counsel & Secretary;OBM;54;1970;2024;US;620.000;1.395.000;4.395.000;99498041344;6680600064;44383600640;0,49;0,56;10177399808;446681;21,78;0,05;0,28;7587400192;4535612416;5301899776;-0,47;0,02;0,75;0,66;0,47;0,18;USD
Broadcom Inc.;AVGO;Technology;Mr. Hock E. Tan;President, CEO & Executive Director;CEO;72;1952;2024;US;1.200.000;2.700.000;2.700.000;1,16E+12;30927998976;40456998912;0,73;1077;57045999616;166032;12176;0,08;0,19;43935997952;26033125376;23235000320;1881;0,16;0,77;0,54;0,32;0,23;USD
Broadcom Inc.;AVGO;Technology;Ms. Kirsten M. Spears;CFO & Chief Accounting Officer;OBM;60;1964;2024;US;412.000;824.000;824.000;1,16E+12;30927998976;40456998912;0,73;1077;57045999616;166032;12176;0,08;0,19;43935997952;26033125376;23235000320;1881;0,16;0,77;0,54;0,32;0,23;USD
Broadcom Inc.;AVGO;Technology;Mr. Mark D. Brazeal J.D.;Chief Legal & Corporate Affairs Officer;OBM;56;1968;2024;US;515.000;1.030.000;28.761.100;1,16E+12;30927998976;40456998912;0,73;1077;57045999616;166032;12176;0,08;0,19;43935997952;26033125376;23235000320;1881;0,16;0,77;0,54;0,32;0,23;USD
Broadcom Inc.;AVGO;Technology;Dr. Charlie B. Kawwas Ph.D.;President of Semiconductor Solutions;OBM;53;1971;2024;US;721.000;1.442.000;1.442.000;1,16E+12;30927998976;40456998912;0,73;1077;57045999616;166032;12176;0,08;0,19;43935997952;26033125376;23235000320;1881;0,16;0,77;0,54;0,32;0,23;USD
Salesforce Inc.;CRM;Technology;Mr. Marc R. Benioff;Co-Founder, Chairman & CEO;CEO;59;1965;2025;US;1.550.000;5.037.500;48.537.500;2,62E+11;11205999616;12019999744;0,9;1069;38591000576;19813;40,22;0,05;0,1;29845000192;14429875200;13320999936;0,02;0,08;0,77;0,29;0,2;0,16;USD
Salesforce Inc.;CRM;Technology;Amy Weaver;President & Chief Revenue Officer;OBM;55;1969;2025;US;1.050.000;2.625.000;17.625.000;2,62E+11;11205999616;12019999744;0,9;1069;38591000576;19813;40,22;0,05;0,1;29845000192;14429875200;13320999936;0,02;0,08;0,77;0,29;0,2;0,16;USD
Salesforce Inc.;CRM;Technology;Mr. Parker  Harris;Co-Founder, CTO of Slack & Director;OBM;57;1967;2025;US;1.000.000;2.250.000;14.750.000;2,62E+11;11205999616;12019999744;0,9;1069;38591000576;19813;40,22;0,05;0,1;29845000192;14429875200;13320999936;0,02;0,08;0,77;0,29;0,2;0,16;USD
Salesforce Inc.;CRM;Technology;Mr. Srinivas  Tallapragada;President, Chief Engineering & Customer Success Officer;OBM;54;1970;2025;US;1.000.000;2.500.000;17.500.000;2,62E+11;11205999616;12019999744;0,9;1069;38591000576;19813;40,22;0,05;0,1;29845000192;14429875200;13320999936;0,02;0,08;0,77;0,29;0,2;0,16;USD
Salesforce Inc.;CRM;Technology;Brian Millham;President, Chief Operating & Financial Officer and Director;OBM;61;1963;2025;US;1.100.000;3.025.000;21.025.000;2,62E+11;11205999616;12019999744;0,9;1069;38591000576;19813;40,22;0,05;0,1;29845000192;14429875200;13320999936;0,02;0,08;0,77;0,29;0,2;0,16;USD
The Charles Schwab Corporation;SCHW;Financial Services;Walter W. Bettinger II;;OBM;;;2024;US;1.500.000;7.125.000;25.375.000;1,60E+11;;54559997952;0,54;0,54;20465000448;110198;11208;0,01;0,14;19861999616;;10378000384;0,45;0,18;0,97;0;0,44;0,32;USD
The Charles Schwab Corporation;SCHW;Financial Services;Mr. Richard Andrew Wurster C.F.A., CFA, CMT;;OBM;50;1974;2024;US;1.000.000;4.000.000;12.000.000;1,60E+11;;54559997952;0,54;0,54;20465000448;110198;11208;0,01;0,14;19861999616;;10378000384;0,45;0,18;0,97;0;0,44;0,32;USD
The Charles Schwab Corporation;SCHW;Financial Services;Mr. Charles Robert Schwab;Founder & Co-Chairman;CEO;87;1937;2024;US;900.000;3.150.000;8.150.000;1,60E+11;;54559997952;0,54;0,54;20465000448;110198;11208;0,01;0,14;19861999616;;10378000384;0,45;0,18;0,97;0;0,44;0,32;USD
The Charles Schwab Corporation;SCHW;Financial Services;Mr. Jonathan M. Craig;MD & Head of Retail Investing;OBM;52;1972;2024;US;775.000;2.325.000;5.625.000;1,60E+11;;54559997952;0,54;0,54;20465000448;110198;11208;0,01;0,14;19861999616;;10378000384;0,45;0,18;0,97;0;0,44;0,32;USD
The Charles Schwab Corporation;SCHW;Financial Services;Joseph R. Martinetto;;OBM;;;2024;US;925.000;3.700.000;9.900.000;1,60E+11;;54559997952;0,54;0,54;20465000448;110198;11208;0,01;0,14;19861999616;;10378000384;0,45;0,18;0,97;0;0,44;0,32;USD
Thermo Fisher Scientific Inc.;TMO;Healthcare;Mr. Marc N. Casper;Chairman, President & CEO;CEO;56;1968;2024;US;1.740.000;5.394.000;21.394.064;1,52E+11;10826000384;34258999296;1197;1775;42898001920;69231;112593;0,05;0,14;17774999552;5770375168;8138999808;0,15;0;0,41;0,25;0,18;0,15;USD
Thermo Fisher Scientific Inc.;TMO;Healthcare;Mr. Stephen  Williamson;Senior VP & CFO;OBM;57;1967;2024;US;1.055.132;2.268.534;7.668.613;1,52E+11;10826000384;34258999296;1197;1775;42898001920;69231;112593;0,05;0,14;17774999552;5770375168;8138999808;0,15;0;0,41;0,25;0,18;0,15;USD
Thermo Fisher Scientific Inc.;TMO;Healthcare;Mr. Michel  Lagarde;Executive VP & COO;OBM;49;1975;2024;US;1.140.468;2.509.030;8.759.042;1,52E+11;10826000384;34258999296;1197;1775;42898001920;69231;112593;0,05;0,14;17774999552;5770375168;8138999808;0,15;0;0,41;0,25;0,18;0,15;USD
Thermo Fisher Scientific Inc.;TMO;Healthcare;Mr. Gianluca  Pettiti;Executive VP and President of Life Science, Diagnostics & Applied;OBM;45;1979;2024;US;975.000;2.047.500;7.797.415;1,52E+11;10826000384;34258999296;1197;1775;42898001920;69231;112593;0,05;0,14;17774999552;5770375168;8138999808;0,15;0;0,41;0,25;0,18;0,15;USD
Thermo Fisher Scientific Inc.;TMO;Healthcare;Mr. Frederick M. Lowery;Executive VP and President of Laboratory Product & BioProduction;OBM;53;1971;2024;US;900.000;1.800.000;6.050.036;1,52E+11;10826000384;34258999296;1197;1775;42898001920;69231;112593;0,05;0,14;17774999552;5770375168;8138999808;0,15;0;0,41;0,25;0,18;0,15;USD
Dow Inc.;DOW;Basic Materials;Mr. James R. Fitterling;Chairman & CEO;CEO;62;1962;2024;US;1.695.200;4.661.800;19.511.800;20180910080;4520999936;17920999424;0,6;1542;42630000640;103,62;60,52;0,02;0,02;4075000064;-592000000;2540999936;;-0,03;0,1;0,11;0,01;0,01;USD
Dow Inc.;DOW;Basic Materials;Mr. Jeffrey L. Tate CPA;Chief Financial Officer;OBM;54;1970;2024;US;930.800;1.954.680;5.876.680;20180910080;4520999936;17920999424;0,6;1542;42630000640;103,62;60,52;0,02;0,02;4075000064;-592000000;2540999936;;-0,03;0,1;0,11;0,01;0,01;USD
Dow Inc.;DOW;Basic Materials;Mr. John Maurice Sampson;Senior Vice President of Operations, Manufacturing & Engineering;OBM;63;1961;2024;US;837.538;1.591.322;4.075.222;20180910080;4520999936;17920999424;0,6;1542;42630000640;103,62;60,52;0,02;0,02;4075000064;-592000000;2540999936;;-0,03;0,1;0,11;0,01;0,01;USD
Dow Inc.;DOW;Basic Materials;A. N. Sreeram ;;OBM;;;2024;US;958.739;1.869.541;5.000.641;20180910080;4520999936;17920999424;0,6;1542;42630000640;103,62;60,52;0,02;0,02;4075000064;-592000000;2540999936;;-0,03;0,1;0,11;0,01;0,01;USD
Dow Inc.;DOW;Basic Materials;Ms. Amy E. Wilson J.D.;General Counsel & Corporate Secretary;OBM;53;1971;2024;US;862.755;1.725.510;4.797.210;20180910080;4520999936;17920999424;0,6;1542;42630000640;103,62;60,52;0,02;0,02;4075000064;-592000000;2540999936;;-0,03;0,1;0,11;0,01;0,01;USD
General Dynamics Corporation;GD;Industrials;Ms. Phebe N. Novakovic;Chairperson & CEO;CEO;66;1958;2024;US;1.700.000;4.845.000;21.595.000;74206126080;5907999744;11507000320;0,73;1339;49208000512;51775;180419;0,06;0,18;7593999872;2482249984;4235000064;0,27;0,14;0,15;0,12;0,11;0,08;USD
General Dynamics Corporation;GD;Industrials;Ms. Kuryea;;OBM;;;2024;US;950.000;2.042.500;6.642.500;74206126080;5907999744;11507000320;0,73;1339;49208000512;51775;180419;0,06;0,18;7593999872;2482249984;4235000064;0,27;0,14;0,15;0,12;0,11;0,08;USD
General Dynamics Corporation;GD;Industrials;Mr. Jason W. Aiken CPA;Executive VP of Technologies;OBM;52;1972;2024;US;1.100.000;2.475.000;8.475.000;74206126080;5907999744;11507000320;0,73;1339;49208000512;51775;180419;0,06;0,18;7593999872;2482249984;4235000064;0,27;0,14;0,15;0,12;0,11;0,08;USD
General Dynamics Corporation;GD;Industrials;Mr. Burns;;OBM;;;2024;US;900.000;1.890.000;6.840.000;74206126080;5907999744;11507000320;0,73;1339;49208000512;51775;180419;0,06;0,18;7593999872;2482249984;4235000064;0,27;0,14;0,15;0,12;0,11;0,08;USD
General Dynamics Corporation;GD;Industrials;Mr. Robert E. Smith;Executive Vice President of Marine Systems;OBM;56;1968;2024;US;900.000;1.890.000;5.890.000;74206126080;5907999744;11507000320;0,73;1339;49208000512;51775;180419;0,06;0,18;7593999872;2482249984;4235000064;0,27;0,14;0,15;0,12;0,11;0,08;USD
Lockheed Martin Corporation;LMT;Industrials;Mr. James D. Taiclet Jr.;Chairman, President & CEO;CEO;63;1961;2024;US;1.751.000;5.077.900;21.577.900;1,13E+11;8689000448;20303998976;0,87;1076;71810998272;303816;303352;0,08;0,83;7346999808;5291125248;6745999872;0,14;0,05;0,1;0,12;0,13;0,08;USD
Lockheed Martin Corporation;LMT;Industrials;Mr. Malave;;OBM;;;2024;US;1.020.000;2.244.000;7.644.000;1,13E+11;8689000448;20303998976;0,87;1076;71810998272;303816;303352;0,08;0,83;7346999808;5291125248;6745999872;0,14;0,05;0,1;0,12;0,13;0,08;USD
Lockheed Martin Corporation;LMT;Industrials;Mr. Frank A. St. John;Chief Operating Officer;OBM;57;1967;2024;US;1.030.000;2.575.000;9.075.000;1,13E+11;8689000448;20303998976;0,87;1076;71810998272;303816;303352;0,08;0,83;7346999808;5291125248;6745999872;0,14;0,05;0,1;0,12;0,13;0,08;USD
Lockheed Martin Corporation;LMT;Industrials;Ms. Stephanie C. Hill;President of Rotary & Mission Systems;OBM;59;1965;2024;US;995.000;2.189.000;6.489.000;1,13E+11;8689000448;20303998976;0,87;1076;71810998272;303816;303352;0,08;0,83;7346999808;5291125248;6745999872;0,14;0,05;0,1;0,12;0,13;0,08;USD
Lockheed Martin Corporation;LMT;Industrials;Mr. Robert M. Lightfoot Jr.;President of Space;OBM;60;1964;2024;US;995.000;2.189.000;6.489.000;1,13E+11;8689000448;20303998976;0,87;1076;71810998272;303816;303352;0,08;0,83;7346999808;5291125248;6745999872;0,14;0,05;0,1;0,12;0,13;0,08;USD
PepsiCo Inc.;PEP;Consumer Defensive;Mr. Ramon Luis Laguarta;Chairman & CEO;CEO;60;1964;2024;US;1.775.000;5.300.000;21.975.071;1,78E+11;17302999040;48518000640;0,62;0,83;91522998272;261849;66696;0,09;0,5;50404999168;7581499904;12574999552;-0,1;-0,02;0,55;0,19;0,16;0,1;USD
PepsiCo Inc.;PEP;Consumer Defensive;Mr. James T. Caulfield;Executive VP & CFO;OBM;64;1960;2024;US;700.000;1.750.000;4.999.941;1,78E+11;17302999040;48518000640;0,62;0,83;91522998272;261849;66696;0,09;0,5;50404999168;7581499904;12574999552;-0,1;-0,02;0,55;0,19;0,16;0,1;USD
PepsiCo Inc.;PEP;Consumer Defensive;Mr. Steven C. Williams;Chief Executive Officer of North America;OBM;58;1966;2024;US;900.000;2.237.500;6.737.469;1,78E+11;17302999040;48518000640;0,62;0,83;91522998272;261849;66696;0,09;0,5;50404999168;7581499904;12574999552;-0,1;-0,02;0,55;0,19;0,16;0,1;USD
PepsiCo Inc.;PEP;Consumer Defensive;Mr. Silviu Yeugeniu Popovici;Chief Executive Officer of EMEA;OBM;56;1968;2024;US;800.000;2.000.000;5.299.955;1,78E+11;17302999040;48518000640;0,62;0,83;91522998272;261849;66696;0,09;0,5;50404999168;7581499904;12574999552;-0,1;-0,02;0,55;0,19;0,16;0,1;USD
PepsiCo Inc.;PEP;Consumer Defensive;Ms. Rebecca  Schmitt;Executive VP & Chief People Officer;OBM;50;1974;2024;US;725.000;1.595.000;4.194.920;1,78E+11;17302999040;48518000640;0,62;0,83;91522998272;261849;66696;0,09;0,5;50404999168;7581499904;12574999552;-0,1;-0,02;0,55;0,19;0,16;0,1;USD
Meta Platforms Inc.;META;Communication Services;Mr. Mark Elliot Zuckerberg;Founder, Chairman & CEO;CEO;40;1984;2024;US;1;1;1;1,75E+12;87979999232;49519001600;2501;2662;1,70E+11;26763;67349;0,18;0,4;1,39E+11;36658999296;96108003328;0,37;0,16;0,82;0,52;0,41;0,39;USD
Meta Platforms Inc.;META;Communication Services;Ms. Susan J. S. Li;Chief Financial Officer;OBM;38;1986;2024;US;945.000;1.653.750;21.653.750;1,75E+12;87979999232;49519001600;2501;2662;1,70E+11;26763;67349;0,18;0,4;1,39E+11;36658999296;96108003328;0,37;0,16;0,82;0,52;0,41;0,39;USD
Meta Platforms Inc.;META;Communication Services;Mr. Christopher K. Cox;Chief Product Officer;OBM;41;1983;2024;US;995.000;1.741.250;21.741.250;1,75E+12;87979999232;49519001600;2501;2662;1,70E+11;26763;67349;0,18;0,4;1,39E+11;36658999296;96108003328;0,37;0,16;0,82;0,52;0,41;0,39;USD
Meta Platforms Inc.;META;Communication Services;Mr. Javier  Olivan;Chief Operating Officer;OBM;47;1977;2024;US;1.091.770;1.910.598;21.910.598;1,75E+12;87979999232;49519001600;2501;2662;1,70E+11;26763;67349;0,18;0,4;1,39E+11;36658999296;96108003328;0,37;0,16;0,82;0,52;0,41;0,39;USD
Meta Platforms Inc.;META;Communication Services;Mr. Andrew  Bosworth;Chief Technology Officer;OBM;42;1982;2024;US;995.000;1.741.250;21.741.250;1,75E+12;87979999232;49519001600;2501;2662;1,70E+11;26763;67349;0,18;0,4;1,39E+11;36658999296;96108003328;0,37;0,16;0,82;0,52;0,41;0,39;USD
